iX;iY;iZ;total(value)[MeV];total(val^2);entry
16;16;16;0;0;0
16;16;17;0;0;0
16;16;18;0;0;0
16;16;19;0;0;0
16;17;0;0;0;0
16;17;1;0;0;0
16;17;2;0;0;0
16;17;3;0;0;0
16;17;4;0;0;0
16;17;5;0;0;0
16;17;6;0;0;0
16;17;7;0;0;0
16;17;8;0;0;0
16;17;9;0;0;0
16;17;10;0;0;0
16;17;11;0;0;0
16;17;12;0;0;0
16;17;13;0;0;0
16;17;14;0;0;0
16;17;15;0;0;0
16;17;16;0;0;0
16;17;17;0;0;0
16;17;18;0;0;0
16;17;19;0;0;0
16;18;0;0;0;0
16;18;1;0;0;0
16;18;2;0;0;0
16;18;3;0;0;0
16;18;4;0;0;0
16;18;5;0;0;0
16;18;6;0;0;0
16;18;7;0;0;0
16;18;8;0;0;0
16;18;9;0;0;0
16;18;10;0;0;0
16;18;11;0;0;0
16;18;12;0;0;0
16;18;13;0;0;0
16;18;14;0;0;0
16;18;15;0;0;0
16;18;16;0;0;0
16;18;17;0;0;0
16;18;18;0;0;0
16;18;19;0;0;0
16;19;0;0;0;0
16;19;1;0;0;0
16;19;2;0;0;0
16;19;3;0;0;0
16;19;4;0;0;0
16;19;5;0;0;0
16;19;6;0;0;0
16;19;7;0;0;0
16;19;8;0;0;0
16;19;9;0;0;0
16;19;10;0;0;0
16;19;11;0;0;0
16;19;12;0;0;0
16;19;13;0;0;0
16;19;14;0;0;0
16;19;15;0;0;0
16;19;16;0;0;0
16;19;17;0;0;0
16;19;18;0;0;0
16;19;19;0;0;0
17;0;0;0;0;0
17;0;1;0;0;0
17;0;2;0;0;0
17;0;3;0;0;0
17;0;4;0;0;0
17;0;5;0;0;0
17;0;6;0;0;0
17;0;7;0;0;0
17;0;8;0;0;0
17;0;9;0;0;0
17;0;10;0;0;0
17;0;11;0;0;0
17;0;12;0;0;0
17;0;13;0;0;0
17;0;14;0;0;0
17;0;15;0;0;0
17;0;16;0;0;0
17;0;17;0;0;0
17;0;18;0;0;0
17;0;19;0;0;0
17;1;0;0;0;0
17;1;1;0;0;0
17;1;2;0;0;0
17;1;3;0;0;0
17;1;4;0;0;0
17;1;5;0.4933190479441742;0.2433636830645465;1
17;1;6;0;0;0
17;1;7;0;0;0
17;1;8;0;0;0
17;1;9;0;0;0
17;1;10;0;0;0
17;1;11;0;0;0
17;1;12;0;0;0
17;1;13;0;0;0
17;1;14;0;0;0
17;1;15;0;0;0
17;1;16;0;0;0
17;1;17;0;0;0
17;1;18;0;0;0
17;1;19;0;0;0
17;2;0;0;0;0
17;2;1;0;0;0
17;2;2;0;0;0
17;2;3;0;0;0
17;2;4;0;0;0
17;2;5;0;0;0
17;2;6;0;0;0
17;2;7;0;0;0
17;2;8;0;0;0
17;2;9;0;0;0
17;2;10;0;0;0
17;2;11;0;0;0
17;2;12;0;0;0
17;2;13;0;0;0
17;2;14;0;0;0
17;2;15;0;0;0
17;2;16;0;0;0
17;2;17;0;0;0
17;2;18;0;0;0
17;2;19;0;0;0
17;3;0;0;0;0
17;3;1;0;0;0
17;3;2;0;0;0
17;3;3;0;0;0
17;3;4;0;0;0
17;3;5;0;0;0
17;3;6;0;0;0
17;3;7;0;0;0
17;3;8;0;0;0
17;3;9;0;0;0
17;3;10;0;0;0
17;3;11;0;0;0
17;3;12;0;0;0
17;3;13;0;0;0
17;3;14;0;0;0
17;3;15;0;0;0
17;3;16;0;0;0
17;3;17;0;0;0
17;3;18;0;0;0
17;3;19;0;0;0
17;4;0;0;0;0
17;4;1;0;0;0
17;4;2;0;0;0
17;4;3;0;0;0
17;4;4;0;0;0
17;4;5;0;0;0
17;4;6;0;0;0
17;4;7;0;0;0
17;4;8;0;0;0
17;4;9;0;0;0
17;4;10;0;0;0
17;4;11;0;0;0
17;4;12;0;0;0
17;4;13;0;0;0
17;4;14;0;0;0
17;4;15;0;0;0
17;4;16;0;0;0
17;4;17;0;0;0
17;4;18;0;0;0
17;4;19;0;0;0
17;5;0;0;0;0
17;5;1;0;0;0
17;5;2;0;0;0
17;5;3;0;0;0
17;5;4;0;0;0
17;5;5;0;0;0
17;5;6;0;0;0
17;5;7;0;0;0
17;5;8;0;0;0
17;5;9;0;0;0
17;5;10;0;0;0
17;5;11;0;0;0
17;5;12;0;0;0
17;5;13;0;0;0
17;5;14;0.01248609597886027;0.0001559025927933106;1
17;5;15;0;0;0
17;5;16;0;0;0
17;5;17;0;0;0
17;5;18;0;0;0
17;5;19;0;0;0
17;6;0;0;0;0
17;6;1;0.02690457731100087;0.0007238562802836226;1
17;6;2;0;0;0
17;6;3;0;0;0
17;6;4;0;0;0
17;6;5;0;0;0
17;6;6;0.3720805488808722;0.1384439348554911;1
17;6;7;0;0;0
17;6;8;0.1166613260383957;0.01360986499303686;1
17;6;9;0.1714487551433752;0.01714305629644845;2
17;6;10;0.2127169278142239;0.04524849137872172;1
17;6;11;0.05786606282259532;0.003348481226588548;1
17;6;12;0.1565308275980742;0.02450189998853801;1
17;6;13;0.1227319335925001;0.01506312752335387;1
17;6;14;0.2776619677510581;0.07709616833538961;1
17;6;15;0;0;0
17;6;16;0;0;0
17;6;17;0;0;0
17;6;18;0;0;0
17;6;19;0;0;0
17;7;0;0;0;0
17;7;1;0;0;0
17;7;2;0;0;0
17;7;3;0;0;0
17;7;4;0;0;0
17;7;5;0;0;0
17;7;6;0.1393435479347565;0.01941662435104578;1
17;7;7;0.3160193751855127;0.09986824549264181;1
17;7;8;0.09634193628169198;0.009281768686505596;1
17;7;9;0.1132603405211627;0.006811636580678421;2
17;7;10;0.196852090669512;0.03875074560095775;1
17;7;11;0;0;0
17;7;12;0.1507526705999317;0.02272636769301152;1
17;7;13;0.04457728686444221;0.001987134504194772;1
17;7;14;0;0;0
17;7;15;0;0;0
17;7;16;0;0;0
17;7;17;0;0;0
17;7;18;0;0;0
17;7;19;0;0;0
17;8;0;0;0;0
17;8;1;0;0;0
17;8;2;0;0;0
17;8;3;0;0;0
17;8;4;0;0;0
17;8;5;0;0;0
17;8;6;0;0;0
17;8;7;0.07230423687826376;0.004258037001231527;2
17;8;8;0.3222870425782438;0.08576536619119272;3
17;8;9;0.4351755157596157;0.053339155741971;4
17;8;10;0.5511412067285798;0.08151276579732816;5
17;8;11;0.01919091982658227;0.0003682914037903086;1
17;8;12;0.6210246701144462;0.1395915671964736;3
17;8;13;0.1051108060184739;0.01104828154185324;1
17;8;14;0;0;0
17;8;15;0;0;0
17;8;16;0;0;0
17;8;17;0;0;0
17;8;18;0;0;0
17;8;19;0;0;0
17;9;0;0;0;0
17;9;1;0;0;0
17;9;2;0;0;0
17;9;3;0;0;0
17;9;4;0.01278554063562526;0.0001634700493452247;1
17;9;5;0.3192875716853104;0.05110470920547567;2
17;9;6;0.1661084029976438;0.02759200154642764;1
17;9;7;0.6144917332061135;0.1719193141614172;3
17;9;8;1.68880845968171;0.6862539504988128;8
17;9;9;44.42187769117837;8.772342653275642;271
17;9;10;40.98525981349447;8.178646890786322;243
17;9;11;0.3924782598179632;0.0689346582574201;4
17;9;12;0.316069086522754;0.09989966745532812;1
17;9;13;0;0;0
17;9;14;0;0;0
17;9;15;0;0;0
17;9;16;0;0;0
17;9;17;0;0;0
17;9;18;0;0;0
17;9;19;0;0;0
17;10;0;0;0;0
17;10;1;0;0;0
17;10;2;0;0;0
17;10;3;0;0;0
17;10;4;0.1605389158837963;0.02577274351314464;1
17;10;5;0.1270840267717547;0.01199536079840702;2
17;10;6;0.1841809729610316;0.03392263080087225;1
17;10;7;0.04872626203868317;0.002374248612262416;1
17;10;8;0.5569389057661627;0.09318135641458723;5
17;10;9;52.83283551300993;10.77901756897904;313
17;10;10;48.81659010098394;9.731010030034389;292
17;10;11;0.3343378052060288;0.0746872263779134;3
17;10;12;0.271907369492383;0.04289236968957705;3
17;10;13;0.6478783243861737;0.1124430278600356;5
17;10;14;0.4479801286109907;0.1093999794034181;2
17;10;15;0.02622819961818875;0.0006879184552115563;1
17;10;16;0;0;0
17;10;17;0;0;0
17;10;18;0;0;0
17;10;19;0;0;0
17;11;0;0;0;0
17;11;1;0;0;0
17;11;2;0;0;0
17;11;3;0;0;0
17;11;4;0;0;0
17;11;5;0;0;0
17;11;6;0;0;0
17;11;7;0;0;0
17;11;8;0.03274029438548298;0.0006938653231870602;2
17;11;9;0.5303514730705577;0.0788275826038696;4
17;11;10;0.4589094909978588;0.1453516460867287;4
17;11;11;0;0;0
17;11;12;0;0;0
17;11;13;0.2103345279856775;0.02212757155718763;2
17;11;14;0.1182404451542479;0.007664253776374108;2
17;11;15;0.2438935961665477;0.0312611382327052;2
17;11;16;0.1550375755475656;0.0240366498316671;1
17;11;17;0;0;0
17;11;18;0;0;0
17;11;19;0;0;0
17;12;0;0;0;0
17;12;1;0;0;0
17;12;2;0;0;0
17;12;3;0;0;0
17;12;4;0;0;0
17;12;5;0;0;0
17;12;6;0.440751785866618;0.1942621367446131;1
17;12;7;0.2389963828234529;0.05711927100269446;1
17;12;8;0.01340617222387871;0.0001797254536962971;1
17;12;9;0.2394663080950513;0.05734411271267404;1
17;12;10;0.2043867696313188;0.02977071285874352;2
17;12;11;0.6439182224956941;0.2216894273295325;2
17;12;12;0;0;0
17;12;13;0;0;0
17;12;14;0.1880904602863842;0.03537802125074385;1
17;12;15;0;0;0
17;12;16;0.08796929338124952;0.007738596577996351;1
17;12;17;0.2126116745304014;0.04520372414662133;1
17;12;18;0;0;0
17;12;19;0;0;0
17;13;0;0;0;0
17;13;1;0;0;0
17;13;2;0;0;0
17;13;3;0;0;0
17;13;4;0;0;0
17;13;5;0;0;0
17;13;6;0;0;0
17;13;7;0;0;0
17;13;8;0.163749778583309;0.02681398998608272;1
17;13;9;0;0;0
17;13;10;0;0;0
17;13;11;0.018729947146226;0.0003508109201004196;1
17;13;12;0;0;0
17;13;13;0;0;0
17;13;14;0.01583074089066549;0.0002506123571473884;1
17;13;15;0;0;0
17;13;16;0.3637746509018202;0.1323319966387411;1
17;13;17;0.1418949461087608;0.02013417573120814;1
17;13;18;0;0;0
17;13;19;0;0;0
17;14;0;0;0;0
17;14;1;0;0;0
17;14;2;0;0;0
17;14;3;0;0;0
17;14;4;0;0;0
17;14;5;0;0;0
17;14;6;0;0;0
17;14;7;0;0;0
17;14;8;0;0;0
17;14;9;0;0;0
17;14;10;0;0;0
17;14;11;0.2133521907074519;0.04551915727966891;1
17;14;12;0;0;0
17;14;13;0;0;0
17;14;14;0;0;0
17;14;15;0;0;0
17;14;16;0;0;0
17;14;17;0;0;0
17;14;18;0;0;0
17;14;19;0;0;0
17;15;0;0;0;0
17;15;1;0;0;0
17;15;2;0;0;0
17;15;3;0;0;0
17;15;4;0;0;0
17;15;5;0;0;0
17;15;6;0;0;0
17;15;7;0;0;0
17;15;8;0;0;0
17;15;9;0;0;0
17;15;10;0;0;0
17;15;11;0.03345923034552629;0.001119520095314988;1
17;15;12;0.3027766760771738;0.09167371557634185;1
17;15;13;0;0;0
17;15;14;0;0;0
17;15;15;0;0;0
17;15;16;0;0;0
17;15;17;0;0;0
17;15;18;0;0;0
17;15;19;0;0;0
17;16;0;0;0;0
17;16;1;0;0;0
17;16;2;0;0;0
17;16;3;0;0;0
17;16;4;0;0;0
17;16;5;0;0;0
17;16;6;0;0;0
17;16;7;0;0;0
17;16;8;0;0;0
17;16;9;0;0;0
17;16;10;0;0;0
17;16;11;0;0;0
17;16;12;0;0;0
17;16;13;0;0;0
17;16;14;0;0;0
17;16;15;0;0;0
17;16;16;0;0;0
17;16;17;0;0;0
17;16;18;0;0;0
17;16;19;0;0;0
17;17;0;0;0;0
17;17;1;0;0;0
17;17;2;0;0;0
17;17;3;0;0;0
17;17;4;0;0;0
17;17;5;0;0;0
17;17;6;0;0;0
17;17;7;0;0;0
17;17;8;0;0;0
17;17;9;0;0;0
17;17;10;0;0;0
17;17;11;0;0;0
17;17;12;0;0;0
17;17;13;0;0;0
17;17;14;0;0;0
17;17;15;0;0;0
17;17;16;0;0;0
17;17;17;0;0;0
17;17;18;0;0;0
17;17;19;0;0;0
17;18;0;0;0;0
17;18;1;0;0;0
17;18;2;0;0;0
17;18;3;0;0;0
17;18;4;0;0;0
17;18;5;0;0;0
17;18;6;0;0;0
17;18;7;0;0;0
17;18;8;0;0;0
17;18;9;0;0;0
17;18;10;0;0;0
17;18;11;0;0;0
17;18;12;0;0;0
17;18;13;0;0;0
17;18;14;0;0;0
17;18;15;0;0;0
17;18;16;0;0;0
17;18;17;0;0;0
17;18;18;0;0;0
17;18;19;0;0;0
17;19;0;0;0;0
17;19;1;0;0;0
17;19;2;0;0;0
17;19;3;0;0;0
17;19;4;0;0;0
17;19;5;0;0;0
17;19;6;0;0;0
17;19;7;0;0;0
17;19;8;0;0;0
17;19;9;0;0;0
17;19;10;0;0;0
17;19;11;0;0;0
17;19;12;0;0;0
17;19;13;0;0;0
17;19;14;0;0;0
17;19;15;0;0;0
17;19;16;0;0;0
17;19;17;0;0;0
17;19;18;0;0;0
17;19;19;0;0;0
18;0;0;0;0;0
18;0;1;0;0;0
18;0;2;0;0;0
18;0;3;0;0;0
18;0;4;0;0;0
18;0;5;0;0;0
18;0;6;0;0;0
18;0;7;0;0;0
18;0;8;0;0;0
18;0;9;0;0;0
18;0;10;0;0;0
18;0;11;0;0;0
18;0;12;0;0;0
18;0;13;0;0;0
18;0;14;0;0;0
18;0;15;0;0;0
18;0;16;0;0;0
18;0;17;0;0;0
18;0;18;0;0;0
18;0;19;0;0;0
18;1;0;0;0;0
18;1;1;0;0;0
18;1;2;0;0;0
18;1;3;0;0;0
18;1;4;0;0;0
18;1;5;0.01446620731125759;0.0002092711539722826;1
18;1;6;0;0;0
18;1;7;0;0;0
18;1;8;0;0;0
18;1;9;0;0;0
18;1;10;0;0;0
18;1;11;0;0;0
18;1;12;0;0;0
18;1;13;0;0;0
18;1;14;0;0;0
18;1;15;0;0;0
18;1;16;0;0;0
18;1;17;0;0;0
18;1;18;0;0;0
18;1;19;0;0;0
18;2;0;0;0;0
18;2;1;0;0;0
18;2;2;0;0;0
18;2;3;0;0;0
18;2;4;0;0;0
18;2;5;0.2982696267102459;0.08896477021786942;1
18;2;6;0;0;0
18;2;7;0;0;0
18;2;8;0;0;0
18;2;9;0;0;0
18;2;10;0;0;0
18;2;11;0;0;0
18;2;12;0;0;0
18;2;13;0;0;0
18;2;14;0;0;0
18;2;15;0;0;0
18;2;16;0;0;0
18;2;17;0;0;0
18;2;18;0;0;0
18;2;19;0;0;0
18;3;0;0;0;0
18;3;1;0;0;0
18;3;2;0;0;0
18;3;3;0;0;0
18;3;4;0;0;0
18;3;5;0.246355136024762;0.06069085304577899;1
18;3;6;0;0;0
18;3;7;0;0;0
18;3;8;0;0;0
18;3;9;0;0;0
18;3;10;0;0;0
18;3;11;0;0;0
18;3;12;0;0;0
18;3;13;0;0;0
18;3;14;0;0;0
18;3;15;0;0;0
18;3;16;0;0;0
18;3;17;0;0;0
18;3;18;0;0;0
18;3;19;0;0;0
18;4;0;0;0;0
18;4;1;0;0;0
18;4;2;0;0;0
18;4;3;0;0;0
18;4;4;0;0;0
18;4;5;0.0567110313293137;0.0032161410744344;1
18;4;6;0;0;0
18;4;7;0.06544672836941659;0.004283274254260198;1
18;4;8;0;0;0
18;4;9;0;0;0
18;4;10;0;0;0
18;4;11;0;0;0
18;4;12;0;0;0
18;4;13;0;0;0
18;4;14;0;0;0
18;4;15;0;0;0
18;4;16;0.03456822318528335;0.001194962054187561;1
18;4;17;0;0;0
18;4;18;0;0;0
18;4;19;0;0;0
18;5;0;0;0;0
18;5;1;0;0;0
18;5;2;0;0;0
18;5;3;0;0;0
18;5;4;0;0;0
18;5;5;0;0;0
18;5;6;0;0;0
18;5;7;0.2251883658630228;0.02770486101535746;2
18;5;8;0.02939369973984199;0.0008639895843959872;1
18;5;9;0;0;0
18;5;10;0;0;0
18;5;11;0;0;0
18;5;12;0;0;0
18;5;13;0;0;0
18;5;14;0.01995981706757383;0.0003983942973710117;1
18;5;15;0.2018614251046867;0.04074803494529505;1
18;5;16;0.03969577353995266;0.001575754436935205;1
18;5;17;0;0;0
18;5;18;0;0;0
18;5;19;0;0;0
18;6;0;0;0;0
18;6;1;0;0;0
18;6;2;0;0;0
18;6;3;0;0;0
18;6;4;0;0;0
18;6;5;0;0;0
18;6;6;0;0;0
18;6;7;0.2020380786110086;0.04081938520882811;1
18;6;8;0.09719471193919507;0.009446812028943109;1
18;6;9;0.07627639882919587;0.005007991498500312;2
18;6;10;0.1736324582704304;0.03014823056503277;1
18;6;11;0;0;0
18;6;12;0;0;0
18;6;13;0;0;0
18;6;14;0;0;0
18;6;15;0;0;0
18;6;16;0;0;0
18;6;17;0;0;0
18;6;18;0;0;0
18;6;19;0;0;0
18;7;0;0;0;0
18;7;1;0;0;0
18;7;2;0;0;0
18;7;3;0;0;0
18;7;4;0;0;0
18;7;5;0;0;0
18;7;6;0.5492343331706185;0.1751656717359365;2
18;7;7;0.3179503936803991;0.05140505652834665;2
18;7;8;0.1492233088158209;0.02226759589394184;1
18;7;9;0.2160190599724148;0.04666423427136576;1
18;7;10;0.09004562339859867;0.008108214293242261;1
18;7;11;0;0;0
18;7;12;0;0;0
18;7;13;0.1235096044110794;0.01525462238178133;1
18;7;14;0.1399888934446479;0.01959689028785698;1
18;7;15;0.1095183269097309;0.01199426392910669;1
18;7;16;0;0;0
18;7;17;0;0;0
18;7;18;0;0;0
18;7;19;0;0;0
18;8;0;0;0;0
18;8;1;0;0;0
18;8;2;0;0;0
18;8;3;0;0;0
18;8;4;0;0;0
18;8;5;0;0;0
18;8;6;0.1210826098628439;0.01466099841119765;1
18;8;7;0.6065034083501305;0.1689846540187187;3
18;8;8;0.4631204747633349;0.07247527350840718;4
18;8;9;0.6784573844873307;0.1917661066795182;3
18;8;10;0.8667324955937209;0.2519119788327813;6
18;8;11;0.1853502651990441;0.03435472080935598;1
18;8;12;0.1686969516427322;0.01432833899779485;2
18;8;13;0.2891415661255819;0.03355168913883554;3
18;8;14;0.3659979136722916;0.1339544728124702;1
18;8;15;0.04497528756498825;0.002022776491553387;1
18;8;16;0;0;0
18;8;17;0;0;0
18;8;18;0;0;0
18;8;19;0;0;0
18;9;0;0;0;0
18;9;1;0;0;0
18;9;2;0;0;0
18;9;3;0;0;0
18;9;4;0.01399055708421744;0.0001957356875267467;1
18;9;5;0.1328434555966975;0.01764738369487175;1
18;9;6;0.4192772936833483;0.08790588683999206;2
18;9;7;0.335717246873826;0.05798906657003813;3
18;9;8;0.3563503934869375;0.02815074896137584;6
18;9;9;44.25054807432375;8.501809288559029;265
18;9;10;40.56132276311043;8.607584844019708;230
18;9;11;0.3395537730770513;0.05605748367404251;4
18;9;12;0;0;0
18;9;13;0;0;0
18;9;14;0;0;0
18;9;15;0;0;0
18;9;16;0;0;0
18;9;17;0;0;0
18;9;18;0;0;0
18;9;19;0;0;0
18;10;0;0;0;0
18;10;1;0;0;0
18;10;2;0;0;0
18;10;3;0.09534365491147569;0.009090412531878561;1
18;10;4;0.2965605810348044;0.04441834741126014;2
18;10;5;0;0;0
18;10;6;0.1085692770781783;0.01178728792527826;1
18;10;7;0.04985104814657009;0.001747418779306001;2
18;10;8;1.15205963251374;0.3271778127157992;5
18;10;9;53.77024048459651;11.54696907620902;311
18;10;10;49.68081687071827;10.21026674457576;293
18;10;11;1.081282727557705;0.3240331687530519;5
18;10;12;0.3404887079499276;0.05855296781640203;2
18;10;13;0.4961436248611061;0.1344752068347596;2
18;10;14;0.1510812468605718;0.02282554315294505;1
18;10;15;0.110726718711297;0.01226040623657068;1
18;10;16;0;0;0
18;10;17;0;0;0
18;10;18;0;0;0
18;10;19;0;0;0
18;11;0;0;0;0
18;11;1;0;0;0
18;11;2;0;0;0
18;11;3;0.2226957247700549;0.04959338583086003;1
18;11;4;0.04025367152446364;0.001620358071199415;1
18;11;5;0;0;0
18;11;6;0;0;0
18;11;7;0.3270620176631348;0.0550555623497917;2
18;11;8;0.4512239994864459;0.1401590554273434;3
18;11;9;0.3902108314423517;0.0508552926296458;3
18;11;10;0.3068516554521764;0.04998740206482279;2
18;11;11;0.0209029457026855;0.0004369331390494182;1
18;11;12;0;0;0
18;11;13;0;0;0
18;11;14;0;0;0
18;11;15;0;0;0
18;11;16;0;0;0
18;11;17;0;0;0
18;11;18;0;0;0
18;11;19;0;0;0
18;12;0;0;0;0
18;12;1;0;0;0
18;12;2;0.004013751990209753;1.611020503891275e-05;1
18;12;3;0.09278945118986646;0.008609882252116612;1
18;12;4;0;0;0
18;12;5;0;0;0
18;12;6;0.1742379986960303;0.03035888018959787;1
18;12;7;0.06725237593812829;0.002295897505657706;3
18;12;8;0.2546266974406926;0.04023028291007478;2
18;12;9;0.03197394612962314;0.001022333231100043;1
18;12;10;0;0;0
18;12;11;0.2808346484791446;0.0413424721033601;2
18;12;12;0;0;0
18;12;13;0;0;0
18;12;14;0;0;0
18;12;15;0;0;0
18;12;16;0;0;0
18;12;17;0;0;0
18;12;18;0;0;0
18;12;19;0;0;0
18;13;0;0;0;0
18;13;1;0;0;0
18;13;2;0;0;0
18;13;3;0;0;0
18;13;4;0;0;0
18;13;5;0.1421958656321049;0.02021966420286363;1
18;13;6;0.07711279747820705;0.005946383534914976;1
18;13;7;0.2574429439064994;0.066276869367245;1
18;13;8;0;0;0
18;13;9;0;0;0
18;13;10;0;0;0
18;13;11;0;0;0
18;13;12;0;0;0
18;13;13;0;0;0
18;13;14;0.1700177667247896;0.02890604100208496;1
18;13;15;0;0;0
18;13;16;0;0;0
18;13;17;0.4560786791992572;0.208007761620139;1
18;13;18;0;0;0
18;13;19;0;0;0
18;14;0;0;0;0
18;14;1;0;0;0
18;14;2;0;0;0
18;14;3;0;0;0
18;14;4;0.1339965431093721;0.01795507356526181;1
18;14;5;0.1046033708054285;0.01094186518385798;1
18;14;6;0;0;0
18;14;7;0.3301883972422445;0.1090243776734023;1
18;14;8;0;0;0
18;14;9;0;0;0
18;14;10;0;0;0
18;14;11;0;0;0
18;14;12;0;0;0
18;14;13;0;0;0
18;14;14;0.01620554929865805;0.0002626198280712364;1
18;14;15;0.5300321639017997;0.2809340947704243;1
18;14;16;0.2554530702059243;0.06525627107763288;1
18;14;17;0.1742908719974445;0.03037730806162958;1
18;14;18;0;0;0
18;14;19;0;0;0
18;15;0;0;0;0
18;15;1;0;0;0
18;15;2;0;0;0
18;15;3;0;0;0
18;15;4;0.1062415602449194;0.01128726912327483;1
18;15;5;0;0;0
18;15;6;0;0;0
18;15;7;0.1345537427808946;0.01810470969634714;1
18;15;8;0;0;0
18;15;9;0;0;0
18;15;10;0;0;0
18;15;11;0.03033841230731119;0.0009204192613284109;1
18;15;12;0.1738307251891359;0.0302171210197809;1
18;15;13;0;0;0
18;15;14;0;0;0
18;15;15;0;0;0
18;15;16;0;0;0
18;15;17;0;0;0
18;15;18;0;0;0
18;15;19;0;0;0
18;16;0;0;0;0
18;16;1;0;0;0
18;16;2;0;0;0
18;16;3;0;0;0
18;16;4;0;0;0
18;16;5;0;0;0
18;16;6;0;0;0
18;16;7;0;0;0
18;16;8;0;0;0
18;16;9;0;0;0
18;16;10;0;0;0
18;16;11;0;0;0
18;16;12;0;0;0
18;16;13;0;0;0
18;16;14;0;0;0
18;16;15;0;0;0
18;16;16;0;0;0
18;16;17;0;0;0
18;16;18;0;0;0
18;16;19;0;0;0
18;17;0;0;0;0
18;17;1;0;0;0
18;17;2;0;0;0
18;17;3;0;0;0
18;17;4;0;0;0
18;17;5;0;0;0
18;17;6;0;0;0
18;17;7;0;0;0
18;17;8;0;0;0
18;17;9;0;0;0
18;17;10;0;0;0
18;17;11;0;0;0
18;17;12;0;0;0
18;17;13;0;0;0
18;17;14;0;0;0
18;17;15;0;0;0
18;17;16;0;0;0
18;17;17;0;0;0
18;17;18;0;0;0
18;17;19;0;0;0
18;18;0;0;0;0
18;18;1;0;0;0
18;18;2;0;0;0
18;18;3;0;0;0
18;18;4;0;0;0
18;18;5;0;0;0
18;18;6;0;0;0
18;18;7;0;0;0
18;18;8;0;0;0
18;18;9;0;0;0
18;18;10;0;0;0
18;18;11;0;0;0
18;18;12;0;0;0
18;18;13;0;0;0
18;18;14;0;0;0
18;18;15;0;0;0
18;18;16;0;0;0
18;18;17;0;0;0
18;18;18;0;0;0
18;18;19;0;0;0
18;19;0;0;0;0
18;19;1;0;0;0
18;19;2;0;0;0
18;19;3;0;0;0
18;19;4;0;0;0
18;19;5;0;0;0
18;19;6;0;0;0
18;19;7;0;0;0
18;19;8;0;0;0
18;19;9;0;0;0
18;19;10;0;0;0
18;19;11;0;0;0
18;19;12;0;0;0
18;19;13;0;0;0
18;19;14;0;0;0
18;19;15;0;0;0
18;19;16;0;0;0
18;19;17;0;0;0
18;19;18;0;0;0
18;19;19;0;0;0
19;0;0;0;0;0
19;0;1;0;0;0
19;0;2;0;0;0
19;0;3;0;0;0
19;0;4;0;0;0
19;0;5;0;0;0
19;0;6;0;0;0
19;0;7;0;0;0
19;0;8;0;0;0
19;0;9;0;0;0
19;0;10;0;0;0
19;0;11;0;0;0
19;0;12;0;0;0
19;0;13;0;0;0
19;0;14;0;0;0
19;0;15;0;0;0
19;0;16;0;0;0
19;0;17;0;0;0
19;0;18;0;0;0
19;0;19;0;0;0
19;1;0;0;0;0
19;1;1;0;0;0
19;1;2;0;0;0
19;1;3;0;0;0
19;1;4;0;0;0
19;1;5;0;0;0
19;1;6;0;0;0
19;1;7;0;0;0
19;1;8;0;0;0
19;1;9;0;0;0
19;1;10;0;0;0
19;1;11;0;0;0
19;1;12;0;0;0
19;1;13;0;0;0
19;1;14;0;0;0
19;1;15;0;0;0
19;1;16;0;0;0
19;1;17;0;0;0
19;1;18;0;0;0
19;1;19;0;0;0
19;2;0;0;0;0
19;2;1;0;0;0
19;2;2;0;0;0
19;2;3;0;0;0
19;2;4;0;0;0
19;2;5;0;0;0
19;2;6;0.006812103116609911;2.517193038919491e-05;2
19;2;7;0;0;0
19;2;8;0;0;0
19;2;9;0;0;0
19;2;10;0;0;0
19;2;11;0;0;0
19;2;12;0;0;0
19;2;13;0;0;0
19;2;14;0;0;0
19;2;15;0;0;0
19;2;16;0;0;0
19;2;17;0;0;0
19;2;18;0;0;0
19;2;19;0;0;0
19;3;0;0;0;0
19;3;1;0;0;0
19;3;2;0;0;0
19;3;3;0;0;0
19;3;4;0;0;0
19;3;5;0;0;0
19;3;6;0.2274452823961504;0.04674272943803213;2
19;3;7;0.1874965131050173;0.03515494242653994;1
19;3;8;0;0;0
19;3;9;0;0;0
19;3;10;0;0;0
19;3;11;0;0;0
19;3;12;0;0;0
19;3;13;0;0;0
19;3;14;0;0;0
19;3;15;0;0;0
19;3;16;0;0;0
19;3;17;0;0;0
19;3;18;0;0;0
19;3;19;0;0;0
19;4;0;0;0;0
19;4;1;0;0;0
19;4;2;0;0;0
19;4;3;0;0;0
19;4;4;0;0;0
19;4;5;0.2014331700296212;0.04057532198818229;1
19;4;6;0.3846846556650008;0.09666270422975247;2
19;4;7;0.1383830244879158;0.01914986146642311;1
19;4;8;0;0;0
19;4;9;0;0;0
19;4;10;0;0;0
19;4;11;0;0;0
19;4;12;0;0;0
19;4;13;0;0;0
19;4;14;0;0;0
19;4;15;0;0;0
19;4;16;0.1928165230612298;0.03717821156542176;1
19;4;17;0.04601448939766266;0.002117333234527609;1
19;4;18;0;0;0
19;4;19;0;0;0
19;5;0;0;0;0
19;5;1;0;0;0
19;5;2;0;0;0
19;5;3;0;0;0
19;5;4;0;0;0
19;5;5;0;0;0
19;5;6;0.1875943159718564;0.02488706255940856;2
19;5;7;0.04916483374966368;0.002417180877632069;1
19;5;8;0;0;0
19;5;9;0;0;0
19;5;10;0;0;0
